,samples,nm_class,slices,fold
114,a2a67c8a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
112,90611290-e44c-438e-91aa-f3b83dae3b71.csv,Liver-HCC,9,2
119,d0469256-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
118,c7d798b8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
113,99bdc3da-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
117,c021b61c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
114,a2f143d6-ba07-4ff0-960d-b29c3c716665.csv,Liver-HCC,9,2
115,af2cbdb6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
98,35e33a7a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
97,30a8f292-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
96,2828e5e6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
95,1dbdbb2c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
114,9db994a0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
104,5769ae11-5f1b-483f-b228-7584591c66e6.csv,Liver-HCC,8,2
94,19fe27d8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
95,221d0290-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
97,33a8693c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
119,d182b67c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
94,18f5e75e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
92,06ecd127-6c24-422d-a7fb-bf5aee1b8b7b.csv,Liver-HCC,7,2
123,f410b432-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
92,041e3b42-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
93,0eeafcd6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
94,15fd8dc8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
96,2bd56bba-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
117,c016d025-3c92-41c5-b846-493b1fcce79e.csv,Liver-HCC,7,2
116,b67208c4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
109,7c405ca0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
111,87671312-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
108,712e5f3c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
96,2b569b88-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
115,abbbe65c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
116,b421b9ca-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
118,c36213e4-c057-46f5-ada5-f1f921855bb4.csv,Liver-HCC,4,2
113,94431626-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
114,9cb80280-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
94,1295947c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
115,a7314730-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
116,b32449c0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
117,ba940092-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
118,c285c2fa-24b4-47a1-874d-86e74b002b05.csv,Liver-HCC,3,2
112,8b0c4c91-2d07-4a9b-97a1-d2bda003437e.csv,Liver-HCC,3,2
102,4ed52e0c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
96,27fcccdc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
97,305a5074-5384-45a0-985d-289b178d09f6.csv,Liver-HCC,4,2
100,446437de-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
101,48624a82-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
123,f4025b40-a249-487f-8e93-7a140bcf57c1.csv,Liver-HCC,3,2
124,ffad9288-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
92,03c88506-d72e-4a44-a34e-a7f0564f1799.csv,Liver-HCC,4,2
108,70c2f91e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
122,eb588266-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
121,e127e9e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
120,d3b72600-a888-4ef6-ac5d-661c105405dd.csv,Liver-HCC,3,2
119,cc792058-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
100,3faeb03e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
98,35cca3b8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
116,b9098b7c-eab0-4ef5-b968-8d3024bf32f7.csv,Liver-HCC,10,2
117,c158ac2a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
95,1c00925b-7328-4db0-b930-04aab2d80719.csv,Liver-HCC,1,2
109,72c22a8c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
106,5ee1dda9-2e84-4617-af09-2ae02873b44d.csv,Liver-HCC,1,2
97,2e0bbaf6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
105,59632e7e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
104,53df19a8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
118,ca5ded1c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
119,d252f328-4583-4e97-9a71-bb2885f06f73.csv,Liver-HCC,10,2
120,dcf45005-7e6d-4c26-9994-f973da7e814f.csv,Liver-HCC,10,2
112,917564e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
123,fabf1f6c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
122,f0768c67-f38c-40a8-8f27-81a927fb5dca.csv,Liver-HCC,10,2
111,88d82a42-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
115,a4ca18dc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
107,670f971f-a525-4ef8-91ba-610cfbaeb914.csv,Liver-HCC,1,2
96,23eb72d8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
101,45aedf22-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
110,7eac4710-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
94,15895218-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
105,5bb37ffc-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
107,674819dc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
116,b5f90cb8-7304-48fb-a1d3-ff459c7d79d1.csv,Liver-HCC,6,2
122,e99ccc0c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
121,dd2e7b3c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
120,d2b7bb0a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
115,aabddb20-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
106,6172ca02-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
93,0be08326-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
116,b1f19de6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
108,6d9d7ffc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
93,0d259ac2-03d1-4814-9b0b-d05e3a6029b7.csv,Liver-HCC,3,2
99,3a49a936-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
98,343fcbc2-f30c-4ffa-a0b3-f5bb21e5e70b.csv,Liver-HCC,1,2
108,6c306cbe-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
92,00c27940-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
114,9fba5db6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
113,96abdbc8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
112,8d7592e2-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
109,77bf9514-88da-473b-9a91-f669ef3cd343.csv,Liver-HCC,5,2
110,7f03cb4b-60b1-460c-b761-402e7ca09b0d.csv,Liver-HCC,5,2
101,47050918-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
103,50eb58ba-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
104,55e5497a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
105,5d58b984-e0b8-4237-a576-0e9d4079599e.csv,Liver-HCC,5,2
102,4c3eda94-56f4-46d3-8c88-50d476e773f6.csv,Liver-HCC,5,2
99,3c30b10e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
109,764ded9e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
111,83d57c5c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
122,ef78f09c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
105,5dce221a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
107,69f37546-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
108,6ec4456e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
109,78bc4dfa-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
110,7f795952-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
111,84fe77b4-f6cc-49bf-a6b9-1621ec9394f8.csv,Liver-HCC,6,2
114,9ba2c970-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
117,bba106ce-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
113,9321341c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
111,819b4304-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
109,74ec279a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
95,1cb25b72-3726-4f12-9e22-f5c7e4b05681.csv,Liver-HCC,4,2
119,cb573c96-f6d4-4897-8919-9827f623b6a7.csv,Liver-HCC,1,2
104,54cfd4b0-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
117,b994762c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
93,0dd39eca-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,4,2
111,82aefe8e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
110,7d38018a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
100,41840dc1-5ea2-4f01-a0d4-8b65add641c8.csv,Liver-HCC,3,2
123,f181848a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
99,3b41cb48-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
98,352fbbb4-88a5-4354-b1fa-3a01da3fbfa7.csv,Liver-HCC,3,2
97,2f149d78-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
96,2572b0bc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
95,1c1c6494-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
94,145f6dbb-9744-44f7-8485-e440689de3fd.csv,Liver-HCC,3,2
92,030695f6-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
124,fbd899a0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
101,463bf060-8ba6-4a73-8173-172025f7b527.csv,Liver-HCC,3,2
102,4b8943be-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,3,2
103,5042b417-d14e-42bb-b6f3-de303346a252.csv,Liver-HCC,3,2
118,c1d9ed06-7498-4c6c-a0de-dbf28e868109.csv,Liver-HCC,1,2
112,8a2580c3-9c89-4cb0-b94d-3eca15dac1c3.csv,Liver-HCC,1,2
121,e64e9f76-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
99,3e2a85d0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
98,36e1d9cc-32ec-4a0a-8fb1-c46f058a6fb8.csv,Liver-HCC,8,2
97,32be40fa-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
95,1fd69adc-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
118,c6bb32f0-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
94,19085f7d-e6a6-406f-bd09-520a27e0283d.csv,Liver-HCC,8,2
100,43dadc68-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
100,43206cb7-787d-4f68-8019-55e8585c4b4d.csv,Liver-HCC,7,2
99,3d400522-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
98,36d9c1aa-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
101,484a41c8-fcaf-488d-97dc-bfe6a4b88a95.csv,Liver-HCC,8,2
93,10db2142-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
92,072f4146-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
120,d7578910-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
119,d02597f8-3ac7-4165-a65f-0e134e5d215b.csv,Liver-HCC,7,2
112,8cf713ff-256b-4411-a1b4-5bf6f445b747.csv,Liver-HCC,5,2
122,ee7b8074-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
123,f7e9eed5-7a0b-4b2d-bea3-fd8c42a3b90e.csv,Liver-HCC,7,2
123,f4f48342-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,5,2
92,062e96d4-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
121,e9445993-854d-44fc-a063-eacf70222fdf.csv,Liver-HCC,10,2
123,f9718c44-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
91,0040b1b6-b07a-4b6e-90ef-133523eaf412.csv,Liver-HCC,10,2
106,6622f932-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
105,5eddfb26-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
104,58f4ff52-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
103,532259b8-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
102,4f1fc78e-733d-4c6e-86b2-dbe1f98c141d.csv,Liver-HCC,10,2
101,4904d56f-0fe7-4482-8f6d-9e54d261f399.csv,Liver-HCC,10,2
121,e88397a6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
98,38d8e626-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
96,2d0e4b82-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
95,2316ee90-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
94,1b06afe2-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
93,11473a98-d953-45f9-abf5-709b68a4bae8.csv,Liver-HCC,10,2
97,34030a28-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
92,0a9c9db0-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
107,6baee028-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
108,7260f57c-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
109,7cd7fe38-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
110,80ebcecc-4a7a-40dd-914c-f0648a58095f.csv,Liver-HCC,10,2
114,a3914a6c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
118,c5ad7238-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
102,4cff8590-559e-4204-8635-96e11bfeda68.csv,Liver-HCC,7,2
117,bef21282-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
123,f61e794e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
95,1df8939c-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
103,51800588-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
104,56c846d6-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
119,cf777ef1-765f-4828-b789-f5aa6722eb35.csv,Liver-HCC,6,2
93,10136472-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
121,e34bcc5e-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
97,31c0c8f8-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
101,47e5ff56-9534-4fcf-a593-33027e877f93.csv,Liver-HCC,7,2
94,17de5b12-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
104,56d4ea48-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,7,2
97,31bcfd64-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
122,ed52e836-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,6,2
113,9aac83e4-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
120,d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e.csv,Liver-HCC,6,2
100,44e4f08a-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
99,3f99ae0e-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
115,b070af2a-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,10,2
104,5808f774-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
102,4dac9498-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,8,2
103,52d8ccfc-c623-11e3-bf01-24c6515278c0.csv,Liver-HCC,9,2
103,4f6f48bc-c622-11e3-bf01-24c6515278c0.csv,Liver-HCC,1,2
124,0176cf1d-0760-4769-a493-277f4bb7585e.csv,Lung-AdenoCA,4,2
126,5a7f3c88-ef02-4e97-8009-5622245b6a09.csv,Lung-AdenoCA,3,2
127,fa2c3620-7e82-4b12-b135-87986f0f2890.csv,Lung-AdenoCA,9,2
125,3b20d548-2a7d-4031-85a1-425ca7201d7a.csv,Lung-AdenoCA,7,2
124,15e097e3-e468-466c-8e57-b59fba90bbf2.csv,Lung-AdenoCA,10,2
124,0b19bee7-5281-4915-9d98-c20eb3e84ecf.csv,Lung-AdenoCA,7,2
127,dd09c7aa-744a-413d-839f-e75e1825f9f9.csv,Lung-AdenoCA,6,2
126,9c7b3ac8-1352-49cd-8a8c-df6b19f6fd64.csv,Lung-AdenoCA,6,2
125,46693a2b-5105-4770-a9e1-031dfedeb694.csv,Lung-AdenoCA,8,2
127,de614a3e-1c0d-49c7-a2f1-28bc58e6e5c7.csv,Lung-AdenoCA,7,2
126,9ffcb7fa-424c-4f93-87a7-ce5e9053c613.csv,Lung-AdenoCA,7,2
125,23d86395-9e20-4cf9-bf7e-f76544a1f772.csv,Lung-AdenoCA,3,2
128,fa8844f8-c4b6-487a-8187-e30c12a7a453.csv,Lung-AdenoCA,1,2
127,bf7462a2-394f-4838-bcb6-4d0126fa48b1.csv,Lung-AdenoCA,1,2
127,cd0aeed5-93a1-4287-8a88-fe6b7b5e3983.csv,Lung-AdenoCA,3,2
125,52910a60-bb15-4ba5-9d09-50d8ee6a445b.csv,Lung-AdenoCA,10,2
125,199bbb0f-996c-40c1-b06d-2066f04be778.csv,Lung-AdenoCA,1,2
126,53bb7112-3e38-45fe-a9c4-1b0871babf4a.csv,Lung-AdenoCA,1,2
124,020fab36-c7de-4933-b2bf-dc7b019a1326.csv,Lung-AdenoCA,5,2
125,309f5324-5608-4f62-b744-5ab268b70927.csv,Lung-AdenoCA,5,2
127,d5443922-fea5-4ff0-bd6e-8ce04e1951d8.csv,Lung-AdenoCA,4,2
127,fa6a60f5-8949-4e01-9435-d3117601627f.csv,Lung-AdenoCA,10,2
126,6726c157-f688-491d-8b56-35628645df89.csv,Lung-AdenoCA,4,2
127,f5a97315-1906-4774-980e-0879c6ad368e.csv,Lung-AdenoCA,8,2
124,14bf9bfb-14d6-4cac-a556-828f680e8a15.csv,Lung-AdenoCA,9,2
125,49dec0c2-8e75-4f44-a253-82b2ea605890.csv,Lung-AdenoCA,9,2
126,68c2a355-862c-4657-b296-5776ed8447b0.csv,Lung-AdenoCA,5,2
126,bce88385-4a1b-4a8c-920c-060f6a2675d4.csv,Lung-AdenoCA,9,2
126,bd3e88b3-b37c-4641-85fa-d8125ba324ca.csv,Lung-AdenoCA,10,2
125,2bde43e2-fd4e-413e-adc7-c50bca75d358.csv,Lung-AdenoCA,4,2
127,d9cd7f95-07d3-4b87-be83-87340b08d249.csv,Lung-AdenoCA,5,2
125,37d0cf1b-1743-4852-8073-372b16b5c17d.csv,Lung-AdenoCA,6,2
124,09bc8542-4ea1-4599-91b3-d606425b37e2.csv,Lung-AdenoCA,6,2
126,b7f11036-7ac4-41bc-a9a4-64162725fdfc.csv,Lung-AdenoCA,8,2
124,0ce6f3ed-bdbc-4b70-9db4-2e48f4bf644d.csv,Lung-AdenoCA,8,2
130,89c48e53-c8a9-4518-b3b8-509cdcaff52b.csv,Lung-SCC,9,2
132,fb0c6353-a90c-45e2-9355-7cd16cf756ff.csv,Lung-SCC,9,2
128,369c06f2-8904-49cb-99d1-dd297ed0cd0c.csv,Lung-SCC,10,2
129,692dfa4f-45e5-4183-b5da-6650a1fbcabd.csv,Lung-SCC,10,2
130,8cf9b32d-3d6f-4898-8c7a-89511b754021.csv,Lung-SCC,10,2
131,c48d7f4a-e98a-4077-a749-eb9f56f05b84.csv,Lung-SCC,10,2
129,448af8b4-e071-48b0-a65b-b4ad17afdc0c.csv,Lung-SCC,3,2
130,6962bc97-fbb8-4220-a600-e3c251e245cb.csv,Lung-SCC,1,2
131,b88f014e-bc0f-4775-8228-39e0b471c3b0.csv,Lung-SCC,9,2
129,4c2ad4a0-5d57-4e27-9f35-058b2f205f50.csv,Lung-SCC,6,2
128,1c3df485-8e75-4378-87f6-c6463a520624.csv,Lung-SCC,4,2
131,96dc785c-8417-4813-8d15-c32b22d78b74.csv,Lung-SCC,3,2
129,387c6519-6529-4074-a5ab-00f8052a5732.csv,Lung-SCC,1,2
129,649f2c20-5b50-40a8-a6fd-9a51f3d5b9df.csv,Lung-SCC,9,2
128,2fe2433b-9a55-431f-a869-2b5a63e8e8fc.csv,Lung-SCC,8,2
129,504d4cb0-d2dd-420d-82e6-9ec14434a0fc.csv,Lung-SCC,8,2
130,84e601b7-dfa5-4cd5-9fef-07f03967a0d4.csv,Lung-SCC,8,2
131,b7a7d93b-38a7-4fc3-a433-3bb0a8cb7c42.csv,Lung-SCC,8,2
129,45e16b70-c3ec-493e-86d1-505ffdf5056c.csv,Lung-SCC,4,2
128,34881c6b-f59f-42c0-9f29-9c5c47262ae6.csv,Lung-SCC,9,2
130,7731ef7f-25bd-42f5-9a20-be249306a711.csv,Lung-SCC,4,2
132,efe4d5dd-fffb-41df-ab86-be06cc16646f.csv,Lung-SCC,7,2
131,a762dd44-a8ac-4269-8163-bbf6d0f8d4b3.csv,Lung-SCC,4,2
128,2045c788-9ea8-4ea5-a5e3-65fc16a62adb.csv,Lung-SCC,5,2
129,48f68f73-3ac0-44ac-ba12-b8889fcb7f38.csv,Lung-SCC,5,2
130,79eb7bba-f0d8-462c-add7-20a2fb7843e1.csv,Lung-SCC,5,2
131,a96eddfc-3afb-4bf8-a440-c91778113fbd.csv,Lung-SCC,5,2
132,e9cb8877-8e83-46c0-93f0-ea20530c9400.csv,Lung-SCC,5,2
128,24badf07-8615-48a3-8d6e-45c3d783f18d.csv,Lung-SCC,6,2
132,d54ca81c-1bcc-41ea-b17a-9f7249ebe9c1.csv,Lung-SCC,3,2
132,e7ebc6fb-0926-4c8a-a67b-0c6b9c1ffaba.csv,Lung-SCC,4,2
131,ad41f1f3-e38e-4418-9c16-52bca5719f39.csv,Lung-SCC,7,2
130,7dc5f8ba-0080-43d3-8426-bd527a970761.csv,Lung-SCC,7,2
129,4c3840df-9824-40db-879e-6d24adc8c155.csv,Lung-SCC,7,2
131,935b113e-f5ed-4a07-8e1d-1603daba7f40.csv,Lung-SCC,1,2
132,d18c6e64-9598-488a-8ab3-3652072f9277.csv,Lung-SCC,1,2
128,25224aa0-cfdd-48ec-92e5-8f3992a3e574.csv,Lung-SCC,7,2
128,0e6654c9-cd5e-4f94-a6d4-54f2bb16de1f.csv,Lung-SCC,3,2
130,71a2b4a2-88dd-4911-a67e-70b3309c4a12.csv,Lung-SCC,3,2
132,ee6cc68e-8d2a-41ee-82c6-0fecdf7e6259.csv,Lung-SCC,6,2
131,abc94013-71f5-4ac6-88a4-01b4ef9f9d2f.csv,Lung-SCC,6,2
130,7ac0b303-d685-4fa5-bfec-34d2ba1dbc8e.csv,Lung-SCC,6,2
132,fab3d6f4-de1c-4d6c-bdea-ac39a7884657.csv,Lung-SCC,8,2
139,b2190e26-1809-4aba-9f45-07c2edb3b4a4.csv,Lymph-BNHL,10,2
137,78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8.csv,Lymph-BNHL,6,2
141,db9ce6c6-529c-4da6-92c4-f4f3fc3fe109.csv,Lymph-BNHL,4,2
140,bc1d5327-2e76-4e0e-b749-72a559469d0d.csv,Lymph-BNHL,4,2
136,4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83.csv,Lymph-BNHL,6,2
139,a31b6123-c1b7-4cd0-86d8-b2e640cce9da.csv,Lymph-BNHL,4,2
138,890e840c-1d1d-4874-a8eb-f9d9a2b50a1c.csv,Lymph-BNHL,4,2
139,aa847c3d-d3a7-46aa-a81b-db5099a458fb.csv,Lymph-BNHL,6,2
136,5f18b334-6616-406f-8f33-0592b56c14e6.csv,Lymph-BNHL,10,2
138,8ddcf0d9-312f-4055-8984-55d463face34.csv,Lymph-BNHL,6,2
133,124d5b04-4588-44c3-9c00-61e064cf1bdb.csv,Lymph-BNHL,8,2
134,282b45ee-4af2-4c61-9acc-286eaf8d661a.csv,Lymph-BNHL,8,2
135,41dba8d1-8aad-474c-a82b-20b28ab818bd.csv,Lymph-BNHL,8,2
137,71982a1b-52a4-440f-bd5d-62a0e6cc7fd9.csv,Lymph-BNHL,4,2
136,4de7441f-a609-4a75-9fe7-17a647079ac1.csv,Lymph-BNHL,4,2
141,dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf.csv,Lymph-BNHL,6,2
142,f047cb85-8f88-45d5-83c3-0416c9f3fff7.csv,Lymph-BNHL,6,2
133,0e7f46ca-6f5c-4538-b6d6-00af65d57fcf.csv,Lymph-BNHL,7,2
134,2439ec74-1713-4d47-a5d9-886f69dddcb6.csv,Lymph-BNHL,7,2
139,ad0700e2-048a-4856-a77a-bc0b6f25f0e2.csv,Lymph-BNHL,9,2
138,995a1ad2-faca-4a37-a59d-e62455985afb.csv,Lymph-BNHL,9,2
137,81cc0f39-6677-4f2e-9a75-d30152b188f3.csv,Lymph-BNHL,9,2
136,578ba169-1d2f-4187-b174-082bbc6a5bd2.csv,Lymph-BNHL,8,2
137,82b8cda8-fbff-455e-b0db-7ff6528bd6c8.csv,Lymph-BNHL,10,2
135,461df2ae-fcf1-4b93-be0a-c14954fe7c42.csv,Lymph-BNHL,9,2
135,3b55c58d-f95a-4a1d-9aa1-8d2c026656a9.csv,Lymph-BNHL,4,2
138,897a4500-6fb8-4e81-aa07-021a26d632fb.csv,Lymph-BNHL,5,2
140,bd6bd940-ef06-433a-80d9-dca5683e9cd2.csv,Lymph-BNHL,6,2
136,5bcf473f-417d-47a5-9745-ac7faf830b1f.csv,Lymph-BNHL,9,2
141,d31cce9d-1b38-44fd-9378-0d128e12a011.csv,Lymph-BNHL,1,2
