,samples,nm_class,slices,fold
10,124d5b04-4588-44c3-9c00-61e064cf1bdb,Lymph-BNHL,5,2
11,140d5fa9-afbe-444e-a7e7-6a4cb4ab2923,Lymph-BNHL,1,2
13,15dd024e-c0da-461a-84db-d01e60a22210,Lymph-BNHL,3,2
14,1a4633c4-72a0-4e30-8c4c-345e04337627,Lymph-BNHL,4,2
15,1b1780d5-06da-40ee-9e15-02631a68027b,Lymph-BNHL,5,2
16,1d1eeba2-4d7b-4380-b0b6-26d246bc4158,Lymph-BNHL,1,2
18,232b7754-b3c3-4530-9d24-3af40d9b2816,Lymph-BNHL,3,2
19,2439ec74-1713-4d47-a5d9-886f69dddcb6,Lymph-BNHL,4,2
20,282b45ee-4af2-4c61-9acc-286eaf8d661a,Lymph-BNHL,5,2
21,28f8d45f-4763-472e-9c4d-6787ba00164b,Lymph-BNHL,1,2
23,2b36ac4b-eed3-4591-8b4f-b44049dfc5ed,Lymph-BNHL,3,2
24,2c3ada8b-9650-4859-9857-43209c0f7cea,Lymph-BNHL,4,2
25,2f0a660c-ba3c-49bb-90f7-39b0034cea82,Lymph-BNHL,5,2
26,3b55c58d-f95a-4a1d-9aa1-8d2c026656a9,Lymph-BNHL,1,2
28,3e7ccab5-5b1d-4147-b907-77cab8f0837e,Lymph-BNHL,3,2
29,3e94aa64-7dd3-4d63-a5de-b4050d3dfafa,Lymph-BNHL,4,2
30,41dba8d1-8aad-474c-a82b-20b28ab818bd,Lymph-BNHL,5,2
31,461df2ae-fcf1-4b93-be0a-c14954fe7c42,Lymph-BNHL,1,2
33,4adc846a-42cb-4ebd-a954-e31eb29d7572,Lymph-BNHL,3,2
34,4d1a4587-adb4-4a65-943e-f19efe8de142,Lymph-BNHL,4,2
35,4d72d06d-b6af-4294-9eef-6e61e067761f,Lymph-BNHL,5,2
36,4de7441f-a609-4a75-9fe7-17a647079ac1,Lymph-BNHL,1,2
38,4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83,Lymph-BNHL,3,2
39,56e57223-264e-489d-bc9a-a07789065c40,Lymph-BNHL,4,2
40,578ba169-1d2f-4187-b174-082bbc6a5bd2,Lymph-BNHL,5,2
41,5bcf473f-417d-47a5-9745-ac7faf830b1f,Lymph-BNHL,1,2
43,650fe009-da01-4717-89df-9c95fafe3d7e,Lymph-BNHL,3,2
44,687baf0b-aed9-4ab2-adb6-556a1d177a24,Lymph-BNHL,4,2
45,71982a1b-52a4-440f-bd5d-62a0e6cc7fd9,Lymph-BNHL,5,2
46,76788f17-257d-47c7-ad85-ac5f959216b5,Lymph-BNHL,1,2
48,79e81ab3-5466-4324-9387-2de00d62315c,Lymph-BNHL,3,2
49,81b4dd02-34ec-4ddc-8818-ed888a60ad88,Lymph-BNHL,4,2
50,81cc0f39-6677-4f2e-9a75-d30152b188f3,Lymph-BNHL,5,2
51,82b8cda8-fbff-455e-b0db-7ff6528bd6c8,Lymph-BNHL,1,2
53,866ecfe7-caa6-4565-9418-6b9d6c8a3b43,Lymph-BNHL,3,2
54,874f64e9-8a0d-4f88-92c4-7e831842b1d1,Lymph-BNHL,4,2
55,890e840c-1d1d-4874-a8eb-f9d9a2b50a1c,Lymph-BNHL,5,2
56,897a4500-6fb8-4e81-aa07-021a26d632fb,Lymph-BNHL,1,2
58,8fc11cb6-9d79-41c3-bb45-0dadda890e8d,Lymph-BNHL,3,2
59,929f2216-6ab3-414f-a814-49b69d4b49d9,Lymph-BNHL,4,2
60,995a1ad2-faca-4a37-a59d-e62455985afb,Lymph-BNHL,5,2
61,9b3e7a03-cf8c-4da8-bc36-20129d7783ba,Lymph-BNHL,1,2
63,9e842227-2bc6-4185-bedb-abeb03836b51,Lymph-BNHL,3,2
64,a29278af-7ecf-403e-b6a9-623ea7879d05,Lymph-BNHL,4,2
65,a31b6123-c1b7-4cd0-86d8-b2e640cce9da,Lymph-BNHL,5,2
66,aa20b9ab-dba9-4002-ad45-cafa2f85cef7,Lymph-BNHL,1,2
68,abedd46c-47b8-4242-adb6-12835400cb3f,Lymph-BNHL,3,2
69,ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a,Lymph-BNHL,4,2
70,ad0700e2-048a-4856-a77a-bc0b6f25f0e2,Lymph-BNHL,5,2
71,b2190e26-1809-4aba-9f45-07c2edb3b4a4,Lymph-BNHL,1,2
73,b9dbc78e-44ce-427c-bbeb-de8d097bde2c,Lymph-BNHL,3,2
74,baa02e74-9cae-4996-858e-17d9f52d924b,Lymph-BNHL,4,2
75,bc1d5327-2e76-4e0e-b749-72a559469d0d,Lymph-BNHL,5,2
76,bd403458-5154-488b-931a-a7e737a6bf8c,Lymph-BNHL,1,2
78,bdbcffb0-c7da-4e7d-8002-9feffe48533c,Lymph-BNHL,3,2
79,c66926a8-474d-482c-bfb7-043029c8b737,Lymph-BNHL,4,2
80,cc7bba1d-8990-4557-a565-9cff1085f023,Lymph-BNHL,5,2
81,ce85ccf3-6621-4976-b187-2f28d45dd4d9,Lymph-BNHL,1,2
83,d6ee68e5-ceb3-4a63-b3bd-e64fe5398102,Lymph-BNHL,3,2
84,d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd,Lymph-BNHL,4,2
85,db9ce6c6-529c-4da6-92c4-f4f3fc3fe109,Lymph-BNHL,5,2
86,dc4bc4c4-2cc1-4a2e-a9f2-613088af17bf,Lymph-BNHL,1,2
88,df814571-57f1-4e55-bc1a-c892c568c4ba,Lymph-BNHL,3,2
89,e2b09705-c5c8-48ee-a90e-19648a7bf2cb,Lymph-BNHL,4,2
90,e2fa7251-507e-4d76-95a3-a228adc3885a,Lymph-BNHL,5,2
91,e6168db0-d12f-4218-8ab9-bd704201cb2b,Lymph-BNHL,1,2
93,e89e9c69-ffcd-4a4c-818d-1dee43ddc76a,Lymph-BNHL,3,2
94,e98e4e23-a139-4fff-b017-35f3f976eddd,Lymph-BNHL,4,2
95,ebe0ed67-2d3f-45cd-8f9b-4912595b16a0,Lymph-BNHL,5,2
96,f047cb85-8f88-45d5-83c3-0416c9f3fff7,Lymph-BNHL,1,2
98,f2c08ac1-4755-4c36-a11d-338d8df9fa0d,Lymph-BNHL,3,2
99,f60007b3-0603-4ad1-8b47-d2d4c4c621e4,Lymph-BNHL,4,2
100,f9837a56-7244-4846-a63d-266e6a92f168,Lymph-BNHL,5,2
101,f9dc999f-6dde-448d-9cf1-2897ddcf7b0b,Lymph-BNHL,1,2
103,fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c,Lymph-BNHL,3,2
104,fdf7dfb7-9285-46b3-be60-672164507705,Lymph-BNHL,4,2
0,04b570c2-3224-4e9b-81cc-089b4a7ff07a,Lymph-CLL,5,2
1,05da3161-1444-4188-914d-19762de3a443,Lymph-CLL,1,2
3,0b6cd7df-6970-4d60-b7b5-85002a7d8781,Lymph-CLL,3,2
4,1157a548-6770-4c89-a84c-bcf6f0e96ea8,Lymph-CLL,4,2
5,1193a9c4-5aab-4cd7-a690-60c96bd1172d,Lymph-CLL,5,2
6,132f7f2a-b902-4343-aa08-cf6a7af10b9a,Lymph-CLL,1,2
8,14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb,Lymph-CLL,3,2
9,15563a10-47a8-401d-a507-2c7101f7ae60,Lymph-CLL,4,2
10,19cd4360-8392-4bc2-ae88-fdc1335d886b,Lymph-CLL,5,2
11,1bdfaa8a-1b7e-4251-b135-ce5e4568371b,Lymph-CLL,1,2
13,21e7e43e-f9b1-4351-a6d9-b9cd06d15f68,Lymph-CLL,3,2
14,22cd3875-a123-4f0d-8cd1-371958208ad6,Lymph-CLL,4,2
15,26c301a6-a597-4c24-9f6c-2293e5ae41c7,Lymph-CLL,5,2
16,278b2498-1d64-493b-ac43-3489ec86f313,Lymph-CLL,1,2
18,2df17728-33e8-45ab-833b-ef68a5482daa,Lymph-CLL,3,2
19,2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,Lymph-CLL,4,2
20,31a70598-33be-4f09-9990-bd7594467802,Lymph-CLL,5,2
21,367fdef3-d7af-4996-932f-cc5087e843dc,Lymph-CLL,1,2
23,3de261ea-6478-4f96-8ca1-30be130e945f,Lymph-CLL,3,2
24,3e8a2c90-e747-4a22-bc9e-0b062479fec2,Lymph-CLL,4,2
25,3ee54a3c-69ba-479a-b1fe-79917e1b6dd5,Lymph-CLL,5,2
26,3f72f750-5666-44e7-acaf-a912d89475be,Lymph-CLL,1,2
28,4808f9e1-452d-45eb-9b87-2f87c67d3452,Lymph-CLL,3,2
29,49ce0836-adec-4f62-ac01-dbdfbb96d9fc,Lymph-CLL,4,2
30,4b7a704b-e516-4275-be11-45cc935237e2,Lymph-CLL,5,2
31,4b8c6b0c-0d0c-4834-a2f3-691e0919b902,Lymph-CLL,1,2
33,50f4d836-79a9-4bc7-a63a-7aa29e41d418,Lymph-CLL,3,2
34,513bafce-375c-49b0-ae75-6c607abd05d8,Lymph-CLL,4,2
35,537cccf2-fb25-448b-813e-ca5d5642b910,Lymph-CLL,5,2
36,55c82198-5be6-4cc5-b5b3-b707af234107,Lymph-CLL,1,2
38,5f53bcda-2fd3-4574-9cc2-5efe353372b2,Lymph-CLL,3,2
39,616ff577-c5c3-432e-a857-f29901de119c,Lymph-CLL,4,2
40,631eedb3-dbd1-4606-90e1-ea91b9a77a5a,Lymph-CLL,5,2
41,66b4a1f3-480f-4050-96ac-920c1c080864,Lymph-CLL,1,2
43,6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb,Lymph-CLL,3,2
44,767517f2-f94c-44bb-9af6-36b662b166ef,Lymph-CLL,4,2
45,79524d64-8f4a-4889-b345-33198808b9de,Lymph-CLL,5,2
46,7b296706-b535-45a0-9a8e-4a34a8c33bb5,Lymph-CLL,1,2
48,7f7e007e-4b06-4328-b116-6dcdb2ad8181,Lymph-CLL,3,2
49,870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee,Lymph-CLL,4,2
50,873ed251-fa44-465f-99e0-c90a42ea13d9,Lymph-CLL,5,2
51,8c4038b6-c02a-46db-9514-c13b88d9bf48,Lymph-CLL,1,2
53,90de4296-0223-4b9f-8abb-6db278bfc932,Lymph-CLL,3,2
54,91397d9c-3120-407f-8847-74b356943469,Lymph-CLL,4,2
55,915cbb43-9e00-433d-818f-531011bea57e,Lymph-CLL,5,2
56,99e7016a-c3c1-431c-8838-beb78a3cc017,Lymph-CLL,1,2
58,9e99b8d9-6f0d-4fe0-9c1e-d286c0714909,Lymph-CLL,3,2
59,a1724132-f95c-4622-8987-fe3183b9dce3,Lymph-CLL,4,2
60,a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3,Lymph-CLL,5,2
61,a83e247a-8f65-4be4-9c6e-a72c4abffae8,Lymph-CLL,1,2
63,a9d055c6-6c53-4e85-8270-34883a1342a9,Lymph-CLL,3,2
64,ac23a8d2-ac42-4031-9dd4-9b56baeb246e,Lymph-CLL,4,2
65,ad92f17f-11e6-49bd-9835-6b2f47053485,Lymph-CLL,5,2
66,aeeb01b4-790e-4929-bd59-6aad837603b1,Lymph-CLL,1,2
68,bcd52bcb-6e35-4220-9775-96dabff926b4,Lymph-CLL,3,2
69,c00d925a-ca4d-4561-a8f2-d4542f218086,Lymph-CLL,4,2
70,c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf,Lymph-CLL,5,2
71,c459dba5-b27c-46f0-b5b8-c62d597a0542,Lymph-CLL,1,2
73,c642b9cc-bdb1-4796-9692-8be92398be17,Lymph-CLL,3,2
74,c9f87f0d-4967-4be2-8b92-a20f1980ea22,Lymph-CLL,4,2
75,ca49fdb1-d55a-427c-9819-90980dcd956f,Lymph-CLL,5,2
76,d1be624b-eb76-4ce3-a6ba-ffc5b23953d3,Lymph-CLL,1,2
78,d88296ac-bb0d-47ab-9051-6c358f0af780,Lymph-CLL,3,2
79,dabdd983-a819-410e-bfb8-5c66a66cf5ab,Lymph-CLL,4,2
80,dc505248-ed04-4f77-a7c6-3fefbc5df27b,Lymph-CLL,5,2
81,de99a4de-e916-4572-ac9e-73e341827229,Lymph-CLL,1,2
83,e1f0c565-6ed3-4e42-bc3e-c7b0003e837a,Lymph-CLL,3,2
84,ea4a5ca7-86f9-47c7-81be-0c2c669a999f,Lymph-CLL,4,2
85,eba6d269-27f8-4e50-b59a-5d639bdd5cff,Lymph-CLL,5,2
86,ebc1a26b-9582-4756-acd5-b02d1152319d,Lymph-CLL,1,2
88,f1fdacf3-2bb5-400c-895d-ec7f472fa0d4,Lymph-CLL,3,2
89,f266899a-1dab-4226-a965-bc1327c64080,Lymph-CLL,4,2
90,f5c8f98a-c34a-49e8-a655-d8f29487b55c,Lymph-CLL,5,2
91,fa9996c3-b874-4424-a5a6-f1c7c0f42b9b,Lymph-CLL,1,2
93,ffa976f0-aa60-4867-842e-361afa7d68ac,Lymph-CLL,3,2
0,f8e61a02-654c-c226-e040-11ac0d481b60,Myeloid-MPN,4,2
1,f8e61a02-6e5e-c8e2-e040-11ac0d481b70,Myeloid-MPN,5,2
2,f8e61a02-8c03-ad45-e040-11ac0d481b62,Myeloid-MPN,1,2
4,f8e61a02-909d-a906-e040-11ac0d481b6e,Myeloid-MPN,3,2
5,f8e61a02-92b1-947e-e040-11ac0d481b68,Myeloid-MPN,4,2
6,f8e61a02-938b-9428-e040-11ac0d481b6c,Myeloid-MPN,5,2
7,f8e61a06-42fa-e42c-e040-11ac0d481b72,Myeloid-MPN,1,2
9,f8efc19a-1e4b-e1b0-e040-11ac0c48104e,Myeloid-MPN,3,2
10,f8f0136b-09ec-d079-e040-11ac0c4842e7,Myeloid-MPN,4,2
11,f8f024e5-7096-3047-e040-11ac0d481c0f,Myeloid-MPN,5,2
12,f8f0a423-1a3e-4fcc-e040-11ac0c481cb6,Myeloid-MPN,1,2
14,f8f7f274-dd98-3bb0-e040-11ac0c483fcd,Myeloid-MPN,3,2
15,f8f9d9b8-abdd-1afb-e040-11ac0d480523,Myeloid-MPN,4,2
16,f8fae6e5-93b5-7233-e040-11ac0c4830e7,Myeloid-MPN,5,2
17,f8fb791c-08b4-b6e1-e040-11ac0d4868f3,Myeloid-MPN,1,2
19,f901c7f7-891e-8ec1-e040-11ac0c480829,Myeloid-MPN,3,2
20,f9020478-c741-6776-e040-11ac0d481228,Myeloid-MPN,4,2
21,f9031d03-def1-24b4-e040-11ac0c486570,Myeloid-MPN,5,2
22,f9039bd6-8fa6-37cb-e040-11ac0d486d06,Myeloid-MPN,1,2
24,f9052bfc-94a0-cb29-e040-11ac0c48284a,Myeloid-MPN,3,2
25,f90b298a-0546-6c36-e040-11ac0c487a0b,Myeloid-MPN,4,2
26,f90cab09-6797-eccb-e040-11ac0d486aa3,Myeloid-MPN,5,2
27,f90d51f8-3bc4-2e66-e040-11ac0d484d19,Myeloid-MPN,1,2
29,f90f8204-4d65-04fa-e040-11ac0c4841bb,Myeloid-MPN,3,2
30,f9101872-d864-c508-e040-11ac0c4818b5,Myeloid-MPN,4,2
31,f9116dda-19f4-9e1b-e040-11ac0c4872b8,Myeloid-MPN,5,2
32,f91661d6-a2b5-fac2-e040-11ac0d4852fd,Myeloid-MPN,1,2
34,f91ba748-5a05-e738-e040-11ac0c486a08,Myeloid-MPN,3,2
35,f91bde65-233d-2218-e040-11ac0c480a33,Myeloid-MPN,4,2
36,f91d1645-9b68-edbb-e040-11ac0c4854d8,Myeloid-MPN,5,2
37,f91faa2e-ea53-bef4-e040-11ac0d485f5d,Myeloid-MPN,1,2
39,f920ef57-c942-d2e1-e040-11ac0d481706,Myeloid-MPN,3,2
40,f92268fe-7a92-51e8-e040-11ac0d48733a,Myeloid-MPN,4,2
41,f925f24b-bffd-89ab-e040-11ac0d48682f,Myeloid-MPN,5,2
42,f926087f-0bec-1316-e040-11ac0c480a58,Myeloid-MPN,1,2
44,f92b2c52-ed64-4594-e040-11ac0d48425c,Myeloid-MPN,3,2
45,f92b8fda-350b-17d5-e040-11ac0c480ce8,Myeloid-MPN,4,2
46,f92c8821-daba-3727-e040-11ac0d480224,Myeloid-MPN,5,2
47,f92fde51-6a19-6641-e040-11ac0c484074,Myeloid-MPN,1,2
49,f938b6f4-a457-c624-e040-11ac0c486fad,Myeloid-MPN,3,2
50,f939f757-a415-ad44-e040-11ac0d4868e5,Myeloid-MPN,4,2
51,f93abbbf-5e13-9b85-e040-11ac0d485718,Myeloid-MPN,5,2
52,f93c9e35-c76c-2b59-e040-11ac0d485dee,Myeloid-MPN,1,2
54,f942b732-7c0b-7ec6-e040-11ac0c483f86,Myeloid-MPN,3,2
0,0009b464-b376-4fbc-8a56-da538269a02f,Ovary-AdenoCA,4,2
1,01df36af-3617-40fc-9892-f54ce433cf71,Ovary-AdenoCA,5,2
2,052665d1-ab75-4f40-be5a-b88154c8beed,Ovary-AdenoCA,1,2
4,09508a0d-ebe0-4fa1-b7b2-1710814181cd,Ovary-AdenoCA,3,2
5,0ae2193f-0d68-485a-b8c2-7568cbcce33e,Ovary-AdenoCA,4,2
6,0d0793c1-df1b-4db1-ba36-adcb960cc0f5,Ovary-AdenoCA,5,2
7,0ead45d8-d785-4404-8319-2ef951e02e03,Ovary-AdenoCA,1,2
9,127b0f7d-d24e-48b7-ac25-d3f14a43952d,Ovary-AdenoCA,3,2
10,12874085-a596-41ae-b4cd-817cb1ebb278,Ovary-AdenoCA,4,2
11,1292e13b-d7c6-447b-a227-9a8113215580,Ovary-AdenoCA,5,2
12,129de5b2-d9b0-4762-9ef8-72d98231fb50,Ovary-AdenoCA,1,2
14,1659bae5-3140-4d05-891c-81b48277b2fc,Ovary-AdenoCA,3,2
15,16df7888-2480-4394-8856-d57a6ef371d2,Ovary-AdenoCA,4,2
16,17ed8831-a261-42d9-8ff3-cf75a6cb2a24,Ovary-AdenoCA,5,2
17,1be8fa2c-8fea-4e8c-90db-c04d9fcdbf49,Ovary-AdenoCA,1,2
19,25f73b03-4ba8-47ba-ad80-6ccb82105c98,Ovary-AdenoCA,3,2
20,2a8d63eb-0174-4213-9214-413f391f512c,Ovary-AdenoCA,4,2
21,2b40a733-7a63-4bb8-a953-95a4ee28f962,Ovary-AdenoCA,5,2
22,2b4feb84-89e4-4c38-8561-5ffab02c8132,Ovary-AdenoCA,1,2
24,2f2eaecc-6509-423f-b63a-8c3bea1ba4a4,Ovary-AdenoCA,3,2
25,33ea81f2-db2c-4567-bd7b-4cb9aadfef88,Ovary-AdenoCA,4,2
26,35ceba07-0759-4fbe-b076-af821a528cf0,Ovary-AdenoCA,5,2
27,37522f18-77b2-4414-8df8-3c2c8048adba,Ovary-AdenoCA,1,2
29,3a6bce45-0431-49d8-82df-b1d9a738e5a6,Ovary-AdenoCA,3,2
30,3c2b1509-1eb9-4b79-9569-57810f291499,Ovary-AdenoCA,4,2
31,42465bbd-289b-4e96-98fe-76809c5e1520,Ovary-AdenoCA,5,2
32,42af8f74-fd4b-486d-bc11-db53cc471d62,Ovary-AdenoCA,1,2
34,4679f37a-4f09-449b-a1d8-1f02847996da,Ovary-AdenoCA,3,2
35,46f19b5c-3eba-4b23-a1ab-9748090ca4e5,Ovary-AdenoCA,4,2
36,4e913899-eeb8-4630-ba9d-41a81ced8069,Ovary-AdenoCA,5,2
37,504cdfc5-6721-43ef-b31e-fdf52f0cd9cd,Ovary-AdenoCA,1,2
39,53bcbb68-addd-47fc-9910-cd1d3f38197d,Ovary-AdenoCA,3,2
40,5533240d-8fed-440d-b781-6092785a77ce,Ovary-AdenoCA,4,2
41,58faf969-bf37-4180-8807-2f44f2cc8eda,Ovary-AdenoCA,5,2
42,5b560f4c-d2a3-43fa-b394-abef78bdefc1,Ovary-AdenoCA,1,2
44,5d922e48-aa70-454d-9417-c9af686feebc,Ovary-AdenoCA,3,2
45,669f0e01-28f6-4ed8-bdb5-73f84ea28f78,Ovary-AdenoCA,4,2
46,6797443c-eb4a-4654-b957-c0056e5a4206,Ovary-AdenoCA,5,2
47,6821446e-8e76-46fe-b0b9-47feb46d2585,Ovary-AdenoCA,1,2
49,6ce42746-88aa-485f-a1c4-1759aad95914,Ovary-AdenoCA,3,2
50,6f981023-4269-4e8e-a4ab-2c92bb27273c,Ovary-AdenoCA,4,2
51,6fffe0cf-bb38-4e77-88ab-a256bd7fbbce,Ovary-AdenoCA,5,2
52,745b8756-0eab-423f-8cde-e0ff1aaa6596,Ovary-AdenoCA,1,2
54,7fdd07a4-4a27-40c3-af92-a0074e6391f5,Ovary-AdenoCA,3,2
55,8093649a-74d6-4832-9154-8cc0182fa381,Ovary-AdenoCA,4,2
56,80f02aec-c07a-4bcb-b547-e60f8c33a7b1,Ovary-AdenoCA,5,2
57,84ca6ab0-9edc-4636-9d27-55cdba334d7d,Ovary-AdenoCA,1,2
59,86f23897-dba0-4e89-8381-d174eaa6fcc1,Ovary-AdenoCA,3,2
60,8888e808-594b-4c76-b2e4-62aa56736f7c,Ovary-AdenoCA,4,2
61,89dad92e-5b3f-479a-a6da-a94ee7df7f8a,Ovary-AdenoCA,5,2
62,8a69f3ca-4e17-4daa-8722-a36316e345ba,Ovary-AdenoCA,1,2
64,9020b6a5-8325-4b0d-84d9-04371c857910,Ovary-AdenoCA,3,2
65,941fcb56-e059-403d-aab1-0692a3ecc45e,Ovary-AdenoCA,4,2
66,95fc38ac-2b36-4c46-abbf-8d2d52ff9626,Ovary-AdenoCA,5,2
67,9a5bb831-8cb8-4de0-b94b-088cb38def1a,Ovary-AdenoCA,1,2
69,9e6806c4-d331-4025-abee-2f576e3bf182,Ovary-AdenoCA,3,2
70,a0bbb3b1-e774-4c75-9301-ba43fb803f20,Ovary-AdenoCA,4,2
71,a1fc7064-abf5-477d-983e-576a784e1d40,Ovary-AdenoCA,5,2
72,a3135834-3af0-4e98-bc6f-ad8ddf33db80,Ovary-AdenoCA,1,2
74,acd510de-b732-4a1a-8b72-6d22e763540b,Ovary-AdenoCA,3,2
75,ae82fead-2671-4335-a342-67bb69935ad9,Ovary-AdenoCA,4,2
76,b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be,Ovary-AdenoCA,5,2
77,b75b2663-dcc6-411c-bfcc-574aa33cf388,Ovary-AdenoCA,1,2
79,bbb2cf2f-8f32-43d4-846c-d1020e6329ec,Ovary-AdenoCA,3,2
80,bbe59385-5f83-43f6-a485-517c860bef6f,Ovary-AdenoCA,4,2
81,bc9b66f5-fcb8-4545-ab2d-438bb810edc0,Ovary-AdenoCA,5,2
82,bff518fb-6da7-4dfc-ae4c-bd3f641028e2,Ovary-AdenoCA,1,2
84,c691d6b3-8e70-4951-8551-2ee4e4d0d10b,Ovary-AdenoCA,3,2
85,c767254e-b289-4904-a80f-050cf01ff8ba,Ovary-AdenoCA,4,2
86,c9959f68-c385-4c1f-9188-8203844d288e,Ovary-AdenoCA,5,2
87,cd9efdef-a7fb-49e5-9515-63606ae8bbfc,Ovary-AdenoCA,1,2
89,d2e4dc23-992d-4e44-add4-2972718083cb,Ovary-AdenoCA,3,2
90,d392ded3-afc8-4c79-b278-40245f18f2f8,Ovary-AdenoCA,4,2
91,d4bf6034-aeae-48a6-907b-10e2cc904015,Ovary-AdenoCA,5,2
92,d67cad13-e849-48b0-926c-10b6046ba0b9,Ovary-AdenoCA,1,2
94,d9e66fc5-9018-4568-b388-c5eb756f7823,Ovary-AdenoCA,3,2
95,da43386c-47f8-4e03-b6ca-8b94e13792e7,Ovary-AdenoCA,4,2
96,dbbd54db-4470-4df6-b5be-3e175c7133b0,Ovary-AdenoCA,5,2
97,dce54d09-9827-4fe2-abe1-c5b7d528ba7f,Ovary-AdenoCA,1,2
99,e4aaca83-3ae9-47f6-a975-c144767ad705,Ovary-AdenoCA,3,2
100,e6f7344b-951f-4f3f-b140-7bf53164c462,Ovary-AdenoCA,4,2
101,e84debc4-b47d-48ed-a0d0-2859f0ebf987,Ovary-AdenoCA,5,2
102,e9d98643-01ee-40c3-a617-e004559625cd,Ovary-AdenoCA,1,2
104,efec3225-de07-4559-9a90-95223495cc61,Ovary-AdenoCA,3,2
105,f1504811-8363-41e6-b43c-62452b1262d3,Ovary-AdenoCA,4,2
106,f26b1f44-12de-43ba-85bb-bc61741a5a88,Ovary-AdenoCA,5,2
107,f6189828-eeaa-4d21-b163-53bf3d47a640,Ovary-AdenoCA,1,2
109,f858d813-f3c5-4ad9-8c20-9f231d6624d8,Ovary-AdenoCA,3,2
110,f988e698-9b34-45ce-ba4c-74e06e9cae4a,Ovary-AdenoCA,4,2
111,fea5827b-251d-474b-8713-fc76db995fe7,Ovary-AdenoCA,5,2
112,ff3fe4a3-7d19-4d4d-81b6-aaa41ba5bf39,Ovary-AdenoCA,1,2
1,631ab9d0-5400-400c-b0bc-c3e576bcfe06,Panc-AdenoCA,3,2
2,01b0848c-ae36-4ade-a3da-d297b003c99f,Panc-AdenoCA,4,2
3,02c97e2b-914e-4afc-bf50-78f0cfbfa67b,Panc-AdenoCA,5,2
4,02e5c36f-5bec-45e2-a048-875653b85ca1,Panc-AdenoCA,1,2
6,046d7386-95c8-4501-9e55-c85bec272a7a,Panc-AdenoCA,3,2
7,05070acd-3ec1-44bb-9c32-26d3a483a72a,Panc-AdenoCA,4,2
8,0554ffe5-31f7-43f5-8372-2b73c9cf3527,Panc-AdenoCA,5,2
9,079bcb09-a075-4313-9a3e-dd67734a8c5d,Panc-AdenoCA,1,2
11,09cb8bc5-13ac-44ac-9b7d-6de143373570,Panc-AdenoCA,3,2
12,09e1fe3e-bfd8-4175-ac42-0e1bf0ba5523,Panc-AdenoCA,4,2
13,0b29c893-03bf-4131-b192-c14a2788d411,Panc-AdenoCA,5,2
14,0cf9bbc2-cbd5-4b64-8d90-cfa416307b39,Panc-AdenoCA,1,2
16,0fbd94b1-bb34-4620-841b-861a0b5e0c12,Panc-AdenoCA,3,2
17,0fc63b79-7fff-441d-88fc-922d53c787ab,Panc-AdenoCA,4,2
18,1168944c-5451-4a18-8758-88bf5723bdd9,Panc-AdenoCA,5,2
19,129459c1-38be-45da-bb87-18848c97c544,Panc-AdenoCA,1,2
21,1327bbd4-a466-4e26-905f-cf91315f1cc8,Panc-AdenoCA,3,2
22,1447c8cb-25d4-4092-8919-4df08f898d2d,Panc-AdenoCA,4,2
23,170ad241-9e24-469b-b7ca-3fd783a89b21,Panc-AdenoCA,5,2
24,1776f326-b12f-4355-8107-80fa6fcd2159,Panc-AdenoCA,1,2
26,1a0ef226-41a5-4b56-9078-4b7834f0c976,Panc-AdenoCA,3,2
27,1a841850-fca0-48ab-8c78-db0bd5a64435,Panc-AdenoCA,4,2
28,1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6,Panc-AdenoCA,5,2
29,1b0fe1d5-b286-4f49-ae92-94d9c6db9657,Panc-AdenoCA,1,2
31,1c9fbe26-1447-4335-aaab-06d6bb3e2741,Panc-AdenoCA,3,2
32,1e181878-c640-4e91-a620-3fc4b08a4de1,Panc-AdenoCA,4,2
33,1f81a1b0-8089-44ef-87b5-b3359a407ad2,Panc-AdenoCA,5,2
34,20d1b88b-3ff6-4201-a748-6a993500c652,Panc-AdenoCA,1,2
36,21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35,Panc-AdenoCA,3,2
37,228fb827-c05e-494c-8a21-e1d925e100cb,Panc-AdenoCA,4,2
38,230f53ef-be3f-495e-9b95-b0f670bd6908,Panc-AdenoCA,5,2
39,241abdfd-e6de-4830-a233-4bbc5f622725,Panc-AdenoCA,1,2
41,25cf7449-8c5b-403e-aa75-e2af158598e8,Panc-AdenoCA,3,2
42,28f41a20-b6d6-4ecc-888f-72f779ad9af7,Panc-AdenoCA,4,2
43,29a00d78-b9bb-4c6b-b142-d5b8bfa63455,Panc-AdenoCA,5,2
44,2b3837b3-ee29-4a08-848e-1206404da986,Panc-AdenoCA,1,2
